기관명,분류,종별,주소,좌표X,좌표Y,전화번호,출처
이팩플러스,소형마트,슈퍼마켓,경기도 시흥시 금오로152번길 9,126.840684601264,37.417629108649,,공공데이터포털(상가업소정보)
에스케이비마트,소형마트,슈퍼마켓,경기도 시흥시 봉우재로23번길 5,126.743001885206,37.3452762568493,,공공데이터포털(상가업소정보)
동키마켓하중점,소형마트,슈퍼마켓,경기도 시흥시 하중로 193,126.804618512869,37.3944188141817,,공공데이터포털(상가업소정보)
대상T&D,소형마트,슈퍼마켓,경기도 시흥시 호현로 155-18,126.787060602691,37.4532699035886,,공공데이터포털(상가업소정보)
숲속Mart,소형마트,슈퍼마켓,경기도 시흥시 인선길 67,126.78105447009,37.3773121781492,,공공데이터포털(상가업소정보)
하나유통,소형마트,슈퍼마켓,경기도 시흥시 중심상가로 250,126.741278616726,37.3409836091264,,공공데이터포털(상가업소정보)
달콤샤벳,소형마트,슈퍼마켓,경기도 시흥시 매화로 153,126.818879894899,37.4092272553662,,공공데이터포털(상가업소정보)
능곡사우나매점,소형마트,슈퍼마켓,경기도 시흥시 장현능곡로 192,126.811321958326,37.3692280900667,,공공데이터포털(상가업소정보)
힐링샘터,소형마트,슈퍼마켓,경기도 시흥시 호현로 79,126.787135392848,37.446818791496,,공공데이터포털(상가업소정보)
타이사왕,소형마트,슈퍼마켓,경기도 시흥시 정왕천로355번길 22,126.746275520921,37.34168822266,,공공데이터포털(상가업소정보)
제주특산품판매점,소형마트,슈퍼마켓,경기도 시흥시 호현로22번길 3,126.785002020567,37.4419945106726,,공공데이터포털(상가업소정보)
차이나푸드,소형마트,슈퍼마켓,경기도 시흥시 봉우재로57번길 8,126.745509361034,37.3480117898306,,공공데이터포털(상가업소정보)
원유통,소형마트,슈퍼마켓,경기도 시흥시 목감중앙로 49,126.854879559465,37.3732630742637,,공공데이터포털(상가업소정보)
행복매점,소형마트,슈퍼마켓,경기도 시흥시 금오로154번길 17,126.840456549251,37.4186289307753,,공공데이터포털(상가업소정보)
한아름마트신현점,소형마트,슈퍼마켓,경기도 시흥시 신현로12번길 2,126.787865218964,37.4084548612701,,공공데이터포털(상가업소정보)
다인다움,소형마트,슈퍼마켓,경기도 시흥시 희망공원로 77,126.711998734717,37.3308604808054,,공공데이터포털(상가업소정보)
웨더,소형마트,슈퍼마켓,경기도 시흥시 정왕신길로49번길 10,126.72705139319,37.3588009726078,,공공데이터포털(상가업소정보)
위드아이스,소형마트,슈퍼마켓,경기도 시흥시 중심상가로 350,126.749748334446,37.3357938831078,,공공데이터포털(상가업소정보)
CUE가평휴게소,소형마트,슈퍼마켓,경기도 시흥시 공단1대로 101,126.716146429556,37.3440885849023,,공공데이터포털(상가업소정보)
씨유한국산업기술대학교,소형마트,슈퍼마켓,경기도 시흥시 산기대학로 237,126.733541499126,37.3397320279433,,공공데이터포털(상가업소정보)
냉콤스낵스목감,소형마트,슈퍼마켓,경기도 시흥시 목감중앙로 19,126.85435573083,37.3755870736835,,공공데이터포털(상가업소정보)
해피마트,소형마트,슈퍼마켓,경기도 시흥시 능곡로 120,126.816636126196,37.3658576037215,,공공데이터포털(상가업소정보)
동양그린마트,소형마트,슈퍼마켓,경기도 시흥시 인선길 111,126.779205968006,37.3800929023342,,공공데이터포털(상가업소정보)
삼양국제무역,소형마트,슈퍼마켓,경기도 시흥시 방산가마터길 45,126.773414967847,37.417194952556,,공공데이터포털(상가업소정보)
메가마트,소형마트,슈퍼마켓,경기도 시흥시 정왕대로 64,126.723523740363,37.3542516126616,,공공데이터포털(상가업소정보)
보라네슈퍼,소형마트,슈퍼마켓,경기도 시흥시 문화마을로16번길 32-1,126.78323147805,37.4446672856769,,공공데이터포털(상가업소정보)
제이에스푸드밀유니온,소형마트,슈퍼마켓,경기도 시흥시 군자로315번길 9,126.772947322019,37.3587718298341,,공공데이터포털(상가업소정보)
홈플러스도서시화점문화비,소형마트,슈퍼마켓,경기도 시흥시 희망공원로 269,126.725181869767,37.3452542235142,,공공데이터포털(상가업소정보)
인생네컷,소형마트,슈퍼마켓,경기도 시흥시 목감남서로 9-33,126.853322951836,37.3783429312286,,공공데이터포털(상가업소정보)
원목감슈퍼,소형마트,슈퍼마켓,경기도 시흥시 목감우회로114번길 49,126.872119110972,37.3866361446444,,공공데이터포털(상가업소정보)
그린푸드,소형마트,슈퍼마켓,경기도 시흥시 봉우재로209번길 40-1,126.752045078681,37.3579820101953,,공공데이터포털(상가업소정보)
골드할인마트,소형마트,슈퍼마켓,경기도 시흥시 군서로18번길 28,126.751687679356,37.3465472348906,,공공데이터포털(상가업소정보)
에이엠플러스감성마켓,소형마트,슈퍼마켓,경기도 시흥시 은계중앙로 358,126.796117541241,37.4517541548687,,공공데이터포털(상가업소정보)
까까아이스어울림점,소형마트,슈퍼마켓,경기도 시흥시 봉우재로37번길 30,126.742056611774,37.3477790550377,,공공데이터포털(상가업소정보)
거모다판다,소형마트,슈퍼마켓,경기도 시흥시 도일로 113,126.783564535914,37.3406900930891,,공공데이터포털(상가업소정보)
뚱보중국식품,소형마트,슈퍼마켓,경기도 시흥시 봉우재로57번길 8,126.745509361034,37.3480117898306,,공공데이터포털(상가업소정보)
아이스카롱,소형마트,슈퍼마켓,경기도 시흥시 은계중앙로 8,126.801484201363,37.4309859160394,,공공데이터포털(상가업소정보)
형제유통,소형마트,슈퍼마켓,경기도 시흥시 수인로3287번길 6,126.793679008037,37.438450971389,,공공데이터포털(상가업소정보)
한강유통,소형마트,슈퍼마켓,경기도 시흥시 목감우회로114번길 47,126.871848105734,37.386635851275,,공공데이터포털(상가업소정보)
배곧써밋2점,소형마트,슈퍼마켓,경기도 시흥시 서울대학로264번길 12,126.72489768162,37.3674638368602,,공공데이터포털(상가업소정보)
왕재중국식품,소형마트,슈퍼마켓,경기도 시흥시 오이도로157번길 36,126.692032975435,37.3459564669795,,공공데이터포털(상가업소정보)
응응스크르시흥,소형마트,슈퍼마켓,경기도 시흥시 호현로21번길 19,126.782423082853,37.4428547641426,,공공데이터포털(상가업소정보)
대우할인마트,소형마트,슈퍼마켓,경기도 시흥시 은행로 120,126.798969299949,37.4419109702343,,공공데이터포털(상가업소정보)
엘지그린슈퍼,소형마트,슈퍼마켓,경기도 시흥시 역전로 127-1,126.755401673045,37.3462576331407,,공공데이터포털(상가업소정보)
휴계실편의점,소형마트,슈퍼마켓,경기도 시흥시 공단1대로 244,126.728445299906,37.3353324328239,,공공데이터포털(상가업소정보)
피쉬파크,소형마트,슈퍼마켓,경기도 시흥시 정왕대로27번길 9,126.720656227689,37.3574615362143,,공공데이터포털(상가업소정보)
신장산마트,소형마트,슈퍼마켓,경기도 시흥시 정왕시장길 51,126.748563976676,37.3458017946653,,공공데이터포털(상가업소정보)
플리마켓,소형마트,슈퍼마켓,경기도 시흥시 하상로 36,126.813360024268,37.3941446079085,,공공데이터포털(상가업소정보)
시화에프엔씨,소형마트,슈퍼마켓,경기도 시흥시 군자천로 381,126.736970285601,37.3499573502374,,공공데이터포털(상가업소정보)
모아마트,소형마트,슈퍼마켓,경기도 시흥시 함송로 36,126.731338260245,37.3626581626333,,공공데이터포털(상가업소정보)
성애슈퍼,소형마트,슈퍼마켓,경기도 시흥시 정왕천로355번길 20,126.746479045914,37.3415715253346,,공공데이터포털(상가업소정보)
마켓101거모점,소형마트,슈퍼마켓,경기도 시흥시 도일로135번길 15,126.783354004335,37.3432666494099,,공공데이터포털(상가업소정보)
싼타슈퍼,소형마트,슈퍼마켓,경기도 시흥시 군서마을로 42,126.747402335777,37.3455650529308,,공공데이터포털(상가업소정보)
나라야채86,소형마트,슈퍼마켓,경기도 시흥시 정왕대로337번길 34,126.751116192322,37.3418877209622,,공공데이터포털(상가업소정보)
수란유통,소형마트,슈퍼마켓,경기도 시흥시 정왕천로389번길 25,126.74825360248,37.3441162131814,,공공데이터포털(상가업소정보)
대성슈퍼마켓,소형마트,슈퍼마켓,경기도 시흥시 신천8길 6,126.780531835559,37.436517141906,,공공데이터포털(상가업소정보)
웰빙식자재마트,소형마트,슈퍼마켓,경기도 시흥시 은계번영길 9,126.801625141038,37.4375185095977,,공공데이터포털(상가업소정보)
디디바바,소형마트,슈퍼마켓,경기도 시흥시 연성로29번길 10,126.806579566759,37.3915567910016,,공공데이터포털(상가업소정보)
새샘DC마트,소형마트,슈퍼마켓,경기도 시흥시 매화1로 2,126.814424082477,37.4160230331819,,공공데이터포털(상가업소정보)
응응스크르시흥정왕,소형마트,슈퍼마켓,경기도 시흥시 중심상가로 247,126.741310710001,37.3414972652269,,공공데이터포털(상가업소정보)
혜덕무역,소형마트,슈퍼마켓,경기도 시흥시 공단1대로 244,126.728445299906,37.3353324328239,,공공데이터포털(상가업소정보)
보물창고,소형마트,슈퍼마켓,경기도 시흥시 봉우재로61번길 2,126.746209184953,37.3479862624359,,공공데이터포털(상가업소정보)
대진와이엠,소형마트,슈퍼마켓,경기도 시흥시 함송로13번길 27,126.732108433443,37.36511069556,,공공데이터포털(상가업소정보)
롯데쇼핑롯데슈퍼,소형마트,슈퍼마켓,경기도 시흥시 장현능곡로 198,126.811999695093,37.3690759950484,,공공데이터포털(상가업소정보)
에스제이푸드,소형마트,슈퍼마켓,경기도 시흥시 하중로173번길 26,126.80474154404,37.39487853803,,공공데이터포털(상가업소정보)
중림할인마트2,소형마트,슈퍼마켓,경기도 시흥시 금오로 619,126.832724740358,37.4563527380337,,공공데이터포털(상가업소정보)
단이슈퍼,소형마트,슈퍼마켓,경기도 시흥시 방산가마터길 41,126.772804172361,37.4174550752331,,공공데이터포털(상가업소정보)
베트남마트,소형마트,슈퍼마켓,경기도 시흥시 군서마을로 82-1,126.743726630248,37.3478727872828,,공공데이터포털(상가업소정보)
한마음식자재클럽,소형마트,슈퍼마켓,경기도 시흥시 역전로 308,126.738596520849,37.3529253315384,,공공데이터포털(상가업소정보)
풍진마트,소형마트,슈퍼마켓,경기도 시흥시 매화로 139,126.81764958664,37.408864956725,,공공데이터포털(상가업소정보)
임대,소형마트,슈퍼마켓,경기도 시흥시 거북섬둘레길 33,126.67958174247,37.32541601302,,공공데이터포털(상가업소정보)
아이스크림365장곡지점,소형마트,슈퍼마켓,경기도 시흥시 진말1로 18,126.78932925139,37.3777236577879,,공공데이터포털(상가업소정보)
세일쇼핑배곧,소형마트,슈퍼마켓,경기도 시흥시 배곧4로 32-32,126.725636781226,37.3784039703865,,공공데이터포털(상가업소정보)
문구네매점,소형마트,슈퍼마켓,경기도 시흥시 과림저수지길 64,126.828619674124,37.4524094337102,,공공데이터포털(상가업소정보)
실버인터내셔널,소형마트,슈퍼마켓,경기도 시흥시 수풀안길 9-36,126.86688235419,37.3787283904817,,공공데이터포털(상가업소정보)
이디피시흥,소형마트,슈퍼마켓,경기도 시흥시 장곡로54번길 25-6,126.78219283147,37.3819004861207,,공공데이터포털(상가업소정보)
오션스파사우나매점,소형마트,슈퍼마켓,경기도 시흥시 시흥대로1074번길 5,126.79358385321,37.4319544907889,,공공데이터포털(상가업소정보)
오케이슈퍼,소형마트,슈퍼마켓,경기도 시흥시 도일로124번길 2,126.784160730118,37.3413579435222,,공공데이터포털(상가업소정보)
마켓홀릭,소형마트,슈퍼마켓,경기도 시흥시 서울대학로 172-20,126.718572734227,37.3622500487504,,공공데이터포털(상가업소정보)
꿈꾸는솜사탕,소형마트,슈퍼마켓,경기도 시흥시 복지로 29-1,126.788074746147,37.4423244248168,,공공데이터포털(상가업소정보)
설아아이스크림목감점,소형마트,슈퍼마켓,경기도 시흥시 목감둘레로 229-15,126.857835565915,37.3802766327917,,공공데이터포털(상가업소정보)
스트라이크존간이매점,소형마트,슈퍼마켓,경기도 시흥시 평안상가3길 16,126.74945204257,37.3366672540154,,공공데이터포털(상가업소정보)
비어킹아이스픽미픽미아이스,소형마트,슈퍼마켓,경기도 시흥시 서울대학로278번길 8,126.7265492051,37.3696571536638,,공공데이터포털(상가업소정보)
에스엘스토어,소형마트,슈퍼마켓,경기도 시흥시 서울대학로 59-49,126.708547286909,37.3597209233198,,공공데이터포털(상가업소정보)
미니붕어빵,소형마트,슈퍼마켓,경기도 시흥시 옥구상가2길 4,126.723999011973,37.3539193430361,,공공데이터포털(상가업소정보)
우평언맨드,소형마트,슈퍼마켓,경기도 시흥시 은계로 260,126.803154006692,37.4448372969622,,공공데이터포털(상가업소정보)
대상티앤디,소형마트,슈퍼마켓,경기도 시흥시 호현로 155-18,126.787060602691,37.4532699035886,,공공데이터포털(상가업소정보)
만복공동구매슈퍼마켓,소형마트,슈퍼마켓,경기도 시흥시 은계호수로 56,126.802538944376,37.4466743375357,,공공데이터포털(상가업소정보)
얼음꽃아이스크림시흥죽율동점,소형마트,슈퍼마켓,경기도 시흥시 죽율로 47,126.761251852303,37.348522152588,,공공데이터포털(상가업소정보)
우리동네냉장고배곧어반점,소형마트,슈퍼마켓,경기도 시흥시 서울대학로264번길 50,126.728761181418,37.3667249101459,,공공데이터포털(상가업소정보)
아이지에이,소형마트,슈퍼마켓,경기도 시흥시 시흥대로 1121,126.791178528726,37.4355543247713,,공공데이터포털(상가업소정보)
천냥,소형마트,슈퍼마켓,경기도 시흥시 옥구상가2길 4,126.723999011973,37.3539193430361,,공공데이터포털(상가업소정보)
안현슈퍼,소형마트,슈퍼마켓,경기도 시흥시 수인로3077번길 28,126.810902906992,37.4281991998602,,공공데이터포털(상가업소정보)
알뜰슈퍼,소형마트,슈퍼마켓,경기도 시흥시 수인로3409번길 59-19,126.780926471352,37.4368061984797,,공공데이터포털(상가업소정보)
꼬잉띵동마켓,소형마트,슈퍼마켓,경기도 시흥시 배곧1로 27-15,126.71277008164,37.3653446329771,,공공데이터포털(상가업소정보)
아이스크림천국,소형마트,슈퍼마켓,경기도 시흥시 서울대학로 328,126.72978460647,37.3740976229568,,공공데이터포털(상가업소정보)
플로우,소형마트,슈퍼마켓,경기도 시흥시 서울대학로264번길 22,126.726510524025,37.3678730377951,,공공데이터포털(상가업소정보)
라엘샵,소형마트,슈퍼마켓,경기도 시흥시 구수미1길 127-14,126.777984527949,37.4228890366999,,공공데이터포털(상가업소정보)
또와슈퍼,소형마트,슈퍼마켓,경기도 시흥시 정왕천로424번길 10,126.753691829473,37.3445421332457,,공공데이터포털(상가업소정보)
굿아이스크림,소형마트,슈퍼마켓,경기도 시흥시 장현능곡로 192,126.811321958326,37.3692280900667,,공공데이터포털(상가업소정보)
정왕중국식품,소형마트,슈퍼마켓,경기도 시흥시 정왕시장길 68,126.749791665004,37.3465432400032,,공공데이터포털(상가업소정보)
소셜에코,소형마트,슈퍼마켓,경기도 시흥시 서울대학로 59-20,126.708522727284,37.3573151270128,,공공데이터포털(상가업소정보)
렌보스카이,소형마트,슈퍼마켓,경기도 시흥시 희망공원로 28,126.70929321388,37.3272767786338,,공공데이터포털(상가업소정보)
베트남음식,소형마트,슈퍼마켓,경기도 시흥시 정왕천로369번길 54,126.744742277708,37.3445682131571,,공공데이터포털(상가업소정보)
동풍중국식품,소형마트,슈퍼마켓,경기도 시흥시 군서마을로 82,126.743839765667,37.3477919398863,,공공데이터포털(상가업소정보)
복지로할인마트,소형마트,슈퍼마켓,경기도 시흥시 복지로43번길 26,126.786554505004,37.4444390701038,,공공데이터포털(상가업소정보)
에스투씨,소형마트,슈퍼마켓,경기도 시흥시 오이도로 21,126.700737545955,37.3451408521667,,공공데이터포털(상가업소정보)
정복매점,소형마트,슈퍼마켓,경기도 시흥시 공단3대로 115,126.703071740801,37.3284326675061,,공공데이터포털(상가업소정보)
화성유통,소형마트,슈퍼마켓,경기도 시흥시 역전로 375-10,126.734299981407,37.3582678512683,,공공데이터포털(상가업소정보)
일우슈퍼,소형마트,슈퍼마켓,경기도 시흥시 군자로492번길 14,126.781697451111,37.3463361100636,,공공데이터포털(상가업소정보)
제일상회,소형마트,슈퍼마켓,경기도 시흥시 한우물로11번길 18-1,126.78258636778,37.3433463337396,,공공데이터포털(상가업소정보)
세븐뉴배곧지젤점,소형마트,슈퍼마켓,경기도 시흥시 서울대학로278번길 70,126.732052962275,37.3680118668569,,공공데이터포털(상가업소정보)
빅마트,소형마트,슈퍼마켓,경기도 시흥시 배곧4로 81-48,126.733981907538,37.3748279563202,,공공데이터포털(상가업소정보)
시흥슈퍼,소형마트,슈퍼마켓,경기도 시흥시 비둘기공원2길 10,126.79276008642,37.4397738542178,,공공데이터포털(상가업소정보)
동해중국식품,소형마트,슈퍼마켓,경기도 시흥시 정왕천로414번길 4,126.752372520507,37.3442059988563,,공공데이터포털(상가업소정보)
은행동우리농산물,소형마트,슈퍼마켓,경기도 시흥시 대은로104번길 22,126.800184971674,37.4436970382103,,공공데이터포털(상가업소정보)
매화수퍼,소형마트,슈퍼마켓,경기도 시흥시 서해안로1670번길 139,126.807653323053,37.4486019287101,,공공데이터포털(상가업소정보)
에이치투라이프,소형마트,슈퍼마켓,경기도 시흥시 배곧4로 6,126.725365118106,37.3785925544555,,공공데이터포털(상가업소정보)
건강할인마트,소형마트,슈퍼마켓,경기도 시흥시 큰솔로 51,126.753259566211,37.3421354881677,,공공데이터포털(상가업소정보)
인디마켓,소형마트,슈퍼마켓,경기도 시흥시 승지로 9,126.810191890985,37.365198699745,,공공데이터포털(상가업소정보)
올인베이커리하중점,소형마트,슈퍼마켓,경기도 시흥시 하중로 205,126.805366228186,37.3935010058913,,공공데이터포털(상가업소정보)
아이스끌림시흥,소형마트,슈퍼마켓,경기도 시흥시 은계중앙로 140,126.805428846185,37.4391556677712,,공공데이터포털(상가업소정보)
아이스달달,소형마트,슈퍼마켓,경기도 시흥시 신천로100번길 17-1,126.788390406376,37.4385767737601,,공공데이터포털(상가업소정보)
오늘은달콤,소형마트,슈퍼마켓,경기도 시흥시 은계중앙로306번길 55,126.796793688698,37.4524761289278,,공공데이터포털(상가업소정보)
행운24시마켓,소형마트,슈퍼마켓,경기도 시흥시 신천로100번안길 12,126.786505184709,37.437933663784,,공공데이터포털(상가업소정보)
이글루고무인아이스크림할인점,소형마트,슈퍼마켓,경기도 시흥시 은행로 292,126.798043874701,37.4414678959783,,공공데이터포털(상가업소정보)
제로스토어배곧점,소형마트,슈퍼마켓,경기도 시흥시 서울대학로278번길 43-13,126.73018592193,37.3692240042944,,공공데이터포털(상가업소정보)
우리동네아이스크림,소형마트,슈퍼마켓,경기도 시흥시 군자로504번길 7,126.783553235352,37.3446275667478,,공공데이터포털(상가업소정보)
모스트시흥군자점,소형마트,슈퍼마켓,경기도 시흥시 능곡군자1길 35,126.807172867695,37.3671310207474,,공공데이터포털(상가업소정보)
이편한아이스,소형마트,슈퍼마켓,경기도 시흥시 복지로120번길 8,126.793379053773,37.4489112105899,,공공데이터포털(상가업소정보)
슈퍼판다,소형마트,슈퍼마켓,경기도 시흥시 군서마을로 30,126.748454095419,37.3449095439115,,공공데이터포털(상가업소정보)
안젤라농원,소형마트,슈퍼마켓,경기도 시흥시 함송로29번길 51,126.736686522045,37.3665716245766,,공공데이터포털(상가업소정보)
메가번오이도역점,소형마트,슈퍼마켓,경기도 시흥시 역전로 430,126.738463709459,37.3619262818487,,공공데이터포털(상가업소정보)
비에스샵,소형마트,슈퍼마켓,경기도 시흥시 군자천로119번길 46,126.715745351964,37.3337258024272,,공공데이터포털(상가업소정보)
하드먹고갈래목감점,소형마트,슈퍼마켓,경기도 시흥시 목감둘레로 253-12,126.860544887555,37.3805501657128,,공공데이터포털(상가업소정보)
스마일아이스크림,소형마트,슈퍼마켓,경기도 시흥시 군자로 525,126.785633309328,37.343387935107,,공공데이터포털(상가업소정보)
바른바구니,소형마트,슈퍼마켓,경기도 시흥시 신천6길 20,126.779975214655,37.4375252427861,,공공데이터포털(상가업소정보)
경기슈퍼,소형마트,슈퍼마켓,경기도 시흥시 은행로65번길 20,126.793984764665,37.4382082309153,,공공데이터포털(상가업소정보)
아이스월드,소형마트,슈퍼마켓,경기도 시흥시 은행로 134,126.80009650999,37.442967067818,,공공데이터포털(상가업소정보)
춘화식품,소형마트,슈퍼마켓,경기도 시흥시 정왕천로423번길 7,126.752063458544,37.3455298620833,,공공데이터포털(상가업소정보)
물왕숲캠핑파크매점,소형마트,슈퍼마켓,경기도 시흥시 동서로 706-88,126.827359757748,37.3809478798376,,공공데이터포털(상가업소정보)
애플사이다카페,소형마트,슈퍼마켓,경기도 시흥시 부라위길 19-23,126.836047135649,37.4358683493939,,공공데이터포털(상가업소정보)
디투원컴퍼니,소형마트,슈퍼마켓,경기도 시흥시 은계중앙로 237,126.80363924909,37.4450993979325,,공공데이터포털(상가업소정보)
현대슈퍼,소형마트,슈퍼마켓,경기도 시흥시 오이도로157번길 10-1,126.689366925911,37.34658922511,,공공데이터포털(상가업소정보)
엘케이상사,소형마트,슈퍼마켓,경기도 시흥시 금오로248번길 16,126.837876102042,37.4260948515,,공공데이터포털(상가업소정보)
영남슈퍼,소형마트,슈퍼마켓,경기도 시흥시 정왕신길로49번길 10,126.72705139319,37.3588009726078,,공공데이터포털(상가업소정보)
칠성마트,소형마트,슈퍼마켓,경기도 시흥시 정왕천로375번길 25-1,126.747084268855,37.3428162392186,,공공데이터포털(상가업소정보)
원일월드푸드,소형마트,슈퍼마켓,경기도 시흥시 정왕천로375번길 56-7,126.746568560388,37.3451578073978,,공공데이터포털(상가업소정보)
행복할인마트,소형마트,슈퍼마켓,경기도 시흥시 큰솔로7번안길 13-2,126.750996934929,37.3404097838905,,공공데이터포털(상가업소정보)
함샘식품도매마트,소형마트,슈퍼마켓,경기도 시흥시 군서로 26,126.748984066531,37.345045823717,,공공데이터포털(상가업소정보)
유천세일마트,소형마트,슈퍼마켓,경기도 시흥시 중심상가로 345,126.750289558011,37.3359211706915,,공공데이터포털(상가업소정보)
월드슈퍼,소형마트,슈퍼마켓,경기도 시흥시 신천로25번길 1-1,126.790472205956,37.4335708428585,,공공데이터포털(상가업소정보)
픽미픽미아이스해든점,소형마트,슈퍼마켓,경기도 시흥시 서울대학로264번길 26-18,126.726142376279,37.366664814246,,공공데이터포털(상가업소정보)
신성통상TOPTEN홈플러스시화점,소형마트,슈퍼마켓,경기도 시흥시 희망공원로 269,126.725181869767,37.3452542235142,,공공데이터포털(상가업소정보)
우리동네국민상회시흥,소형마트,슈퍼마켓,경기도 시흥시 시청로72번길 8,126.80030645656,37.3809323240286,,공공데이터포털(상가업소정보)
메러즈,소형마트,슈퍼마켓,경기도 시흥시 정왕천로 371-1,126.749108463324,37.3415771307113,,공공데이터포털(상가업소정보)
카페엔편의점,소형마트,슈퍼마켓,경기도 시흥시 서해안로 1332,126.774138704694,37.4282247743979,,공공데이터포털(상가업소정보)
알팔라할랄마트식당,소형마트,슈퍼마켓,경기도 시흥시 오이도5길 19-1,126.688672738023,37.3425147612742,,공공데이터포털(상가업소정보)
타지할랄푸드,소형마트,슈퍼마켓,경기도 시흥시 큰솔로 16-1,126.75238911677,37.3391512661137,,공공데이터포털(상가업소정보)
신성통상TOPTEN,소형마트,슈퍼마켓,경기도 시흥시 능곡번영길 16,126.807641918919,37.3691230495895,,공공데이터포털(상가업소정보)
베러스퀘어캄포라,소형마트,슈퍼마켓,경기도 시흥시 달월길 87,126.75359304944,37.3782132351805,,공공데이터포털(상가업소정보)
설아아이스크림생금점,소형마트,슈퍼마켓,경기도 시흥시 죽율로 38,126.761275965,37.3480356465484,,공공데이터포털(상가업소정보)
아삭아삭물왕점,소형마트,슈퍼마켓,경기도 시흥시 목감전원로 34,126.842994580691,37.3771042782125,,공공데이터포털(상가업소정보)
신성통상TOPTEN시흥성담스퀘어,소형마트,슈퍼마켓,경기도 시흥시 정왕대로 210,126.736871415303,37.3459475609903,,공공데이터포털(상가업소정보)
얼음대왕월곶점,소형마트,슈퍼마켓,경기도 시흥시 월곶중앙로14번길 87,126.739346827958,37.3937883802585,,공공데이터포털(상가업소정보)
루노커피앤티,소형마트,슈퍼마켓,경기도 시흥시 중심상가로 316,126.747362421598,37.3372664996428,,공공데이터포털(상가업소정보)
아이스크와앙,소형마트,슈퍼마켓,경기도 시흥시 문화마을로16번길 45,126.784416200094,37.4453091716747,,공공데이터포털(상가업소정보)
밀담푸릇은계브리즈힐,소형마트,슈퍼마켓,경기도 시흥시 은계중앙로 118,126.803925699501,37.4392613055202,,공공데이터포털(상가업소정보)
큐앤씨성한시화지점,소형마트,슈퍼마켓,경기도 시흥시 평안상가4길 21,126.749809464914,37.3377762756864,,공공데이터포털(상가업소정보)
우리동네국민상회장곡점,소형마트,슈퍼마켓,경기도 시흥시 진말1로 18,126.789701586335,37.377814422767,,공공데이터포털(상가업소정보)
이가네,소형마트,슈퍼마켓,경기도 시흥시 미산로100번길 20-1,126.79508055155,37.4217305657054,,공공데이터포털(상가업소정보)
아이스크림,소형마트,슈퍼마켓,경기도 시흥시 옥구천서로373번길 43,126.723263718247,37.3574406343993,,공공데이터포털(상가업소정보)
올담유통,소형마트,슈퍼마켓,경기도 시흥시 군자로10번길 18,126.760615405988,37.3818948187633,,공공데이터포털(상가업소정보)
다봄,소형마트,슈퍼마켓,경기도 시흥시 시흥대로 1110,126.793638757568,37.4366488728604,,공공데이터포털(상가업소정보)
쏠베이커리하상점,소형마트,슈퍼마켓,경기도 시흥시 연성로 83-1,126.812599840259,37.3910348822562,,공공데이터포털(상가업소정보)
응응스크르정왕시화점,소형마트,슈퍼마켓,경기도 시흥시 큰솔로 37,126.752202345108,37.34104303452,,공공데이터포털(상가업소정보)
우리유통,소형마트,슈퍼마켓,경기도 시흥시 미산로 92,126.796902087262,37.4207335806175,,공공데이터포털(상가업소정보)
제이에스유통,소형마트,슈퍼마켓,경기도 시흥시 진말로9번길 8,126.784856283833,37.3783913727424,,공공데이터포털(상가업소정보)
올댓스윗,소형마트,슈퍼마켓,경기도 시흥시 장현능곡로 144,126.804152893351,37.3693696107023,,공공데이터포털(상가업소정보)
애플마트,소형마트,슈퍼마켓,경기도 시흥시 서해안로 1645,126.788838589165,37.451993657042,,공공데이터포털(상가업소정보)
원DC마트,소형마트,슈퍼마켓,경기도 시흥시 군서로18번길 10-1,126.750383209353,37.3451298766243,,공공데이터포털(상가업소정보)
２５시슈퍼,소형마트,슈퍼마켓,경기도 시흥시 함송로14번길 13-17,126.729984387187,37.3624568543974,,공공데이터포털(상가업소정보)
신방유통,소형마트,슈퍼마켓,경기도 시흥시 장곡로 50,126.782989103741,37.3798566286241,,공공데이터포털(상가업소정보)
천아편의점씨스페이스,소형마트,슈퍼마켓,경기도 시흥시 협력로 62,126.702092977136,37.3362781653608,,공공데이터포털(상가업소정보)
얼음꽃아이스크림,소형마트,슈퍼마켓,경기도 시흥시 승지로 77,126.810572564072,37.3709388391105,,공공데이터포털(상가업소정보)
더존매점,소형마트,슈퍼마켓,경기도 시흥시 중심상가1길 14,126.734804036393,37.3433299655004,,공공데이터포털(상가업소정보)
올쿡24시흥한라비발디점,소형마트,슈퍼마켓,경기도 시흥시 서울대학로 172-20,126.718561849889,37.3621418999384,,공공데이터포털(상가업소정보)
한샘중국마트,소형마트,슈퍼마켓,경기도 시흥시 정왕천로 425,126.752921404079,37.3454595748392,,공공데이터포털(상가업소정보)
태성플러스,소형마트,슈퍼마켓,경기도 시흥시 연성로156번길 26,126.818302814448,37.3862593560085,,공공데이터포털(상가업소정보)
제로스토어,소형마트,슈퍼마켓,경기도 시흥시 월곶해안로161번길 15,126.735670195775,37.3891850159285,,공공데이터포털(상가업소정보)
빙아이스크림할인점5호성원,소형마트,슈퍼마켓,경기도 시흥시 은행로149번길 8,126.79855604545,37.4443159722964,,공공데이터포털(상가업소정보)
홍가네중국식품,소형마트,슈퍼마켓,경기도 시흥시 남왕길 24,126.860609164545,37.3824243704308,,공공데이터포털(상가업소정보)
