검색카테고리,id,place_name,category_name,세부분류,category_group_code,phone,address_name,road_address_name,x,y,place_url,법정동코드,법정동명,법정동_시도,법정동_시군구,법정동_읍면동,법정동_리,행정동코드,행정동명,행정동_시도,행정동_시군구,행정동_읍면동
병원,656312628,마디탄탄정형외과의원,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-498-8875,경기 시흥시 정왕동 1744-1,경기 시흥시 중심상가4길 24,126.7372964,37.34349501,http://place.map.kakao.com/656312628,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,24584476,마음과마음정신건강의학과의원,"의료,건강 > 병원 > 정신건강의학과",기타,HP8,031-499-4975,경기 시흥시 정왕동 1734-7,경기 시흥시 정왕대로 230,126.73821569097858,37.34493238253858,http://place.map.kakao.com/24584476,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,9018616,마음속내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-506-7000,경기 시흥시 정왕동 1734-7,경기 시흥시 정왕대로 230,126.73868994936976,37.34485684371602,http://place.map.kakao.com/9018616,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,10344103,메디월드의원,"의료,건강 > 병원 > 정신건강의학과",기타,HP8,031-499-1447,경기 시흥시 정왕동 1736-2,경기 시흥시 중심상가2길 12-2,126.7365275,37.34555215,http://place.map.kakao.com/10344103,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,26455594,미소안e바른치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-432-2874,경기 시흥시 정왕동 1736-2,경기 시흥시 중심상가2길 12-2,126.7364733,37.34554121,http://place.map.kakao.com/26455594,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,1097768274,바로드림치과의원 시화점,"의료,건강 > 병원 > 치과",치과,HP8,031-498-2282,경기 시흥시 정왕동 1734-2,경기 시흥시 정왕대로 210,126.7368714,37.34594215,http://place.map.kakao.com/1097768274,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,10404376,박동원재활의학과의원,"의료,건강 > 병원 > 재활의학과",기타,HP8,031-433-3311,경기 시흥시 정왕동 1734-5,경기 시흥시 정왕대로 220,126.737539,37.34544267,http://place.map.kakao.com/10404376,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,10407420,방승호내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-488-8275,경기 시흥시 정왕동 1736-2,경기 시흥시 중심상가2길 12-2,126.7364688,37.34553399,http://place.map.kakao.com/10407420,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,181813919,베드로요양병원,"의료,건강 > 병원 > 노인,요양병원",기타,HP8,031-484-2500,경기 시흥시 정왕동 1781-4,경기 시흥시 평안상가5길 19,126.7479394,37.33580176,http://place.map.kakao.com/181813919,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,9049264,본정형외과의원,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-432-7575,경기 시흥시 정왕동 1618-4,경기 시흥시 봉우재로 13,126.7429272,37.34468322,http://place.map.kakao.com/9049264,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,27420108,서울바로마취통증의학과의원,"의료,건강 > 병원 > 통증클리닉",기타,HP8,031-433-2290,경기 시흥시 정왕동 1734-7,경기 시흥시 정왕대로 230,126.738552,37.34492231,http://place.map.kakao.com/27420108,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,11492096,서울보스톤고른이치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-319-2804,경기 시흥시 정왕동 1737-2,경기 시흥시 중심상가3길 10-1,126.73674991172915,37.34519132887886,http://place.map.kakao.com/11492096,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,1718759213,서울숙면치과의원 시흥,"의료,건강 > 병원 > 치과",치과,HP8,031-311-2875,경기 시흥시 정왕동 1737-1,경기 시흥시 중심상가3길 10,126.73690757355331,37.34528808951137,http://place.map.kakao.com/1718759213,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,519297820,서울정성드림치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-504-2928,경기 시흥시 정왕동 1739-2,경기 시흥시 중심상가4길 10-1,126.7380992,37.34435276,http://place.map.kakao.com/519297820,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,1138844227,센트럴병원,"의료,건강 > 병원 > 종합병원",24시 병원,HP8,031-8041-3000,경기 시흥시 정왕동 1366-11,경기 시흥시 공단1대로 237,126.7279817,37.33684329,http://place.map.kakao.com/1138844227,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,7971837,센트럴병원치과,"의료,건강 > 병원 > 치과",치과,HP8,1588-9339,경기 시흥시 정왕동 1366-11,경기 시흥시 공단1대로 237,126.7283619,37.33656665,http://place.map.kakao.com/7971837,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,2075980126,시화베드로요양병원 신관,"의료,건강 > 병원 > 노인,요양병원",기타,HP8,,경기 시흥시 정왕동 1784-5,경기 시흥시 평안상가5길 20,126.7474699,37.3354917,http://place.map.kakao.com/2075980126,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,13518786,시화센타치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-434-2828,경기 시흥시 정왕동 1736-2,경기 시흥시 중심상가2길 12-2,126.7365093,37.34557373,http://place.map.kakao.com/13518786,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,8448078,시화예치과병원,"의료,건강 > 병원 > 치과",치과,HP8,031-432-0600,경기 시흥시 정왕동 1735-4,경기 시흥시 마유로 330,126.7353675,37.34549549,http://place.map.kakao.com/8448078,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,9189922,시화정형외과의원,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-497-1119,경기 시흥시 정왕동 1618-6,경기 시흥시 봉우재로 11,126.7426719946454,37.344386225697946,http://place.map.kakao.com/9189922,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,12385626,시화한방병원,"의료,건강 > 병원 > 한방병원",기타,HP8,031-497-7571,경기 시흥시 정왕동 1740-2,경기 시흥시 마유로 320,126.7346026,37.34476215,http://place.map.kakao.com/12385626,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,1840877924,시흥고려튼튼의원,"의료,건강 > 병원 > 재활의학과",기타,HP8,031-499-7585,경기 시흥시 정왕동 1734-2,경기 시흥시 정왕대로 210,126.7368714,37.34594215,http://place.map.kakao.com/1840877924,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,582500695,시흥한방병원,"의료,건강 > 병원 > 한방병원",기타,HP8,031-364-8275,경기 시흥시 정왕동 1739-1,경기 시흥시 중심상가4길 10,126.7382692,37.34447478,http://place.map.kakao.com/582500695,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,701354935,신기찬정형외과의원,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-432-1432,경기 시흥시 정왕동 1739-6,경기 시흥시 중심상가4길 16-1,126.73772150821755,37.34392213729302,http://place.map.kakao.com/701354935,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,16304316,심플란트치과,"의료,건강 > 병원 > 치과",치과,HP8,031-430-2828,경기 시흥시 정왕동 1367-1,경기 시흥시 공단1대로 244,126.72767567804817,37.335968592071865,http://place.map.kakao.com/16304316,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,8421798,안필수피부과의원,"의료,건강 > 병원 > 피부과",피부과,HP8,031-431-8275,경기 시흥시 정왕동 1734-7,경기 시흥시 정왕대로 230,126.73856848727763,37.34473493667574,http://place.map.kakao.com/8421798,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,12153660,에덴산부인과의원,"의료,건강 > 병원 > 산부인과",산부인과,HP8,031-319-5275,경기 시흥시 정왕동 1734-7,경기 시흥시 정왕대로 230,126.73853744467343,37.34489975607478,http://place.map.kakao.com/12153660,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,10057617,에덴의원,"의료,건강 > 병원 > 피부과",피부과,HP8,031-503-0002,경기 시흥시 정왕동 1734-7,경기 시흥시 정왕대로 230,126.73861986973581,37.344888224858835,http://place.map.kakao.com/10057617,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,10578258,에이스치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-504-5000,경기 시흥시 정왕동 1734-7,경기 시흥시 정왕대로 230,126.7385067,37.34496546,http://place.map.kakao.com/10578258,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,661687416,우리안과의원,"의료,건강 > 병원 > 안과",기타,HP8,031-498-7856,경기 시흥시 정왕동 1734-5,경기 시흥시 정왕대로 220,126.73768558412158,37.34548984521755,http://place.map.kakao.com/661687416,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,25654368,유디치과의원 시흥점,"의료,건강 > 병원 > 치과",치과,HP8,031-499-1480,경기 시흥시 정왕동 1738-1,경기 시흥시 중심상가2길 22,126.73756351179729,37.34489489649052,http://place.map.kakao.com/25654368,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,27606411,이튼튼치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-498-0026,경기 시흥시 정왕동 1739-7,경기 시흥시 중심상가4길 18,126.73757188905205,37.34378484933052,http://place.map.kakao.com/27606411,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,9380040,임 피부비뇨기과의원,"의료,건강 > 병원 > 비뇨기과",기타,HP8,031-497-7722,경기 시흥시 정왕동 1734-5,경기 시흥시 정왕대로 220,126.73758404480537,37.345480609756926,http://place.map.kakao.com/9380040,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,9371208,임마누엘 치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-432-2804,경기 시흥시 정왕동 1593-6,경기 시흥시 봉우재로 10,126.7430825,37.34414294,http://place.map.kakao.com/9371208,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,10090902,정가정의학과의원,"의료,건강 > 병원 > 가정의학과",기타,HP8,031-319-6854,경기 시흥시 정왕동 1790,경기 시흥시 중심상가로 228,126.73920880527368,37.34232790331861,http://place.map.kakao.com/10090902,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,9818717,정왕동 비앤에스의원,"의료,건강 > 병원 > 피부과",피부과,HP8,031-499-2162,경기 시흥시 정왕동 1734-5,경기 시흥시 정왕대로 220,126.7376744,37.34545378,http://place.map.kakao.com/9818717,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,288858343,정왕연세소아청소년과의원,"의료,건강 > 병원 > 소아청소년과",기타,HP8,031-433-7533,경기 시흥시 정왕동 1734-7,경기 시흥시 정왕대로 230,126.7386114,37.34504859,http://place.map.kakao.com/288858343,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,1250379310,제일365소아청소년과의원,"의료,건강 > 병원 > 소아청소년과",기타,HP8,031-497-6063,경기 시흥시 정왕동 1734-5,경기 시흥시 정왕대로 220,126.7376921,37.34556194,http://place.map.kakao.com/1250379310,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,688592682,제일산업의학연구소부설녹색의원,"의료,건강 > 병원 > 일반의원",기타,HP8,031-432-5900,경기 시흥시 정왕동 1780-1,경기 시흥시 중심상가로 334,126.7489795,37.33623916,http://place.map.kakao.com/688592682,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,11949832,조안과의원,"의료,건강 > 병원 > 안과",기타,HP8,031-433-7575,경기 시흥시 정왕동 1734-7,경기 시흥시 정왕대로 230,126.73860179100694,37.34489449210546,http://place.map.kakao.com/11949832,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,14821540,조은내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-434-9700,경기 시흥시 정왕동 1734-5,경기 시흥시 정왕대로 220,126.737855,37.34545418,http://place.map.kakao.com/14821540,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,511620473,조은손성형외과의원,"의료,건강 > 병원 > 성형외과",기타,HP8,031-499-8119,경기 시흥시 정왕동 1277-14,경기 시흥시 경기과기대로 219,126.7325713,37.33454352,http://place.map.kakao.com/511620473,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,11239141,최비뇨기과의원,"의료,건강 > 병원 > 비뇨기과",기타,HP8,031-497-2861,경기 시흥시 정왕동 1735-1,경기 시흥시 중심상가2길 2,126.7357947,37.34595417,http://place.map.kakao.com/11239141,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,9847618,푸른치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-432-2875,경기 시흥시 정왕동 1627-6,경기 시흥시 평안상가3길 18,126.74928427754695,37.336555171063864,http://place.map.kakao.com/9847618,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,10880180,프라임비뇨기과 시화클리닉,"의료,건강 > 병원 > 비뇨기과",기타,HP8,031-506-3375,경기 시흥시 정왕동 1734-7,경기 시흥시 정왕대로 230,126.7384836,37.34514201,http://place.map.kakao.com/10880180,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,11219448,한국치과,"의료,건강 > 병원 > 치과",치과,HP8,031-498-2875,경기 시흥시 정왕동 1789,경기 시흥시 정왕대로266번길 4,126.74140206420212,37.34315896016073,http://place.map.kakao.com/11219448,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,10940277,한미치과,"의료,건강 > 병원 > 치과",치과,HP8,031-433-8280,경기 시흥시 정왕동 1622-1,경기 시흥시 정왕대로 342,126.7486935,37.33878126,http://place.map.kakao.com/10940277,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,10961661,훼미리치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-319-2875,경기 시흥시 정왕동 1734-5,경기 시흥시 정왕대로 220,126.73750322425282,37.34535518767107,http://place.map.kakao.com/10961661,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059100,경기도 시흥시 정왕1동,경기도,시흥시,정왕1동
병원,10292476,동서외과의원,"의료,건강 > 병원 > 외과",기타,HP8,031-433-8275,경기 시흥시 정왕동 1726-1,경기 시흥시 정왕대로 174,126.733494,37.34806823,http://place.map.kakao.com/10292476,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059200,경기도 시흥시 정왕2동,경기도,시흥시,정왕2동
병원,9068483,사과나무치과,"의료,건강 > 병원 > 치과",치과,HP8,031-431-3223,경기 시흥시 정왕동 1731-1,경기 시흥시 중심상가로 146,126.731968,37.34683578,http://place.map.kakao.com/9068483,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059200,경기도 시흥시 정왕2동,경기도,시흥시,정왕2동
병원,21213650,삼성연합의원 금성한의원,"의료,건강 > 병원 > 일반의원",기타,HP8,031-496-0712,경기 시흥시 정왕동 1873-3,경기 시흥시 옥구천동로 406,126.73054547671832,37.35707180705566,http://place.map.kakao.com/21213650,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059200,경기도 시흥시 정왕2동,경기도,시흥시,정왕2동
병원,14662554,서울치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-433-3633,경기 시흥시 정왕동 1726-1,경기 시흥시 정왕대로 174,126.7334893,37.34810786,http://place.map.kakao.com/14662554,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059200,경기도 시흥시 정왕2동,경기도,시흥시,정왕2동
병원,17210090,시화박산부인과의원,"의료,건강 > 병원 > 산부인과",산부인과,HP8,031-319-7861,경기 시흥시 정왕동 1726-4,경기 시흥시 정왕대로 184,126.73441249081151,37.347479218287354,http://place.map.kakao.com/17210090,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059200,경기도 시흥시 정왕2동,경기도,시흥시,정왕2동
병원,1894306358,시화병원,"의료,건강 > 병원 > 종합병원",24시 병원,HP8,1811-7000,경기 시흥시 정왕동 1842-3,경기 시흥시 군자천로 381,126.73684077936028,37.349875068801076,http://place.map.kakao.com/1894306358,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059200,경기도 시흥시 정왕2동,경기도,시흥시,정왕2동
병원,424891130,시화비뇨의학과의원,"의료,건강 > 병원 > 비뇨기과",기타,HP8,031-499-7334,경기 시흥시 정왕동 1842-1,경기 시흥시 옥구천동로374번길 83,126.7359419,37.35034791,http://place.map.kakao.com/424891130,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059200,경기도 시흥시 정왕2동,경기도,시흥시,정왕2동
병원,28394427,시화이비인후과의원,"의료,건강 > 병원 > 이비인후과",내과,HP8,031-5189-0977,경기 시흥시 정왕동 1842-1,경기 시흥시 옥구천동로374번길 83,126.7359913,37.35041289,http://place.map.kakao.com/28394427,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059200,경기도 시흥시 정왕2동,경기도,시흥시,정왕2동
병원,967830983,시화치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-433-0428,경기 시흥시 정왕동 1842-1,경기 시흥시 옥구천동로374번길 83,126.73589574038708,37.350302752379775,http://place.map.kakao.com/967830983,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059200,경기도 시흥시 정왕2동,경기도,시흥시,정왕2동
병원,9845532,시흥공단치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-434-7528,경기 시흥시 정왕동 2166-1,경기 시흥시 산기대학로 105,126.72117586318646,37.34697482115301,http://place.map.kakao.com/9845532,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059200,경기도 시흥시 정왕2동,경기도,시흥시,정왕2동
병원,10779182,지성치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-430-2222,경기 시흥시 정왕동 1364,경기 시흥시 공단1대로 204,126.7247241,37.33770435,http://place.map.kakao.com/10779182,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059200,경기도 시흥시 정왕2동,경기도,시흥시,정왕2동
병원,9030861,플러스치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-498-7528,경기 시흥시 정왕동 2166-4,경기 시흥시 희망공원로 269,126.7251028,37.34528467,http://place.map.kakao.com/9030861,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059200,경기도 시흥시 정왕2동,경기도,시흥시,정왕2동
병원,21214420,행복한의원,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-434-8275,경기 시흥시 정왕동 1728-20,경기 시흥시 중심상가로 161,126.734007,37.34596819,http://place.map.kakao.com/21214420,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059200,경기도 시흥시 정왕2동,경기도,시흥시,정왕2동
병원,10054796,홍치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-497-2828,경기 시흥시 정왕동 1873-3,경기 시흥시 옥구천동로 406,126.7305455,37.35705379,http://place.map.kakao.com/10054796,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059200,경기도 시흥시 정왕2동,경기도,시흥시,정왕2동
병원,12690172,나음의원,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-432-8575,경기 시흥시 정왕동 1859-21,경기 시흥시 중심상가로 51,126.7240166,37.35219842,http://place.map.kakao.com/12690172,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059300,경기도 시흥시 정왕3동,경기도,시흥시,정왕3동
병원,16860230,닥터전치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-319-2690,경기 시흥시 정왕동 1861-3,경기 시흥시 정왕대로 64,126.72353051251808,37.35425162849863,http://place.map.kakao.com/16860230,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059300,경기도 시흥시 정왕3동,경기도,시흥시,정왕3동
병원,889790865,대원재활병원,"의료,건강 > 병원 > 재활의학과",기타,HP8,,경기 시흥시 정왕동 2164-2,경기 시흥시 협력로 281,126.7155311,37.3516287,http://place.map.kakao.com/889790865,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059300,경기도 시흥시 정왕3동,경기도,시흥시,정왕3동
병원,860879760,대원한방병원,"의료,건강 > 병원 > 한방병원",기타,HP8,031-490-2400,경기 시흥시 정왕동 2164-2,경기 시흥시 협력로 281,126.7155457864083,37.35163504048078,http://place.map.kakao.com/860879760,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059300,경기도 시흥시 정왕3동,경기도,시흥시,정왕3동
병원,8991669,미소치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-433-2894,경기 시흥시 정왕동 1861-6,경기 시흥시 옥구상가2길 3,126.7244175,37.35368425,http://place.map.kakao.com/8991669,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059300,경기도 시흥시 정왕3동,경기도,시흥시,정왕3동
병원,1073850077,바로성모내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-504-7588,경기 시흥시 정왕동 1861-8,경기 시흥시 정왕대로 78,126.72517509102181,37.353306680637544,http://place.map.kakao.com/1073850077,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059300,경기도 시흥시 정왕3동,경기도,시흥시,정왕3동
병원,1422541639,빠른마디척의원,"의료,건강 > 병원 > 정형외과",정형외과,HP8,031-433-6600,경기 시흥시 정왕동 1861-4,경기 시흥시 옥구상가2길 4,126.72408901020486,37.35400065,http://place.map.kakao.com/1422541639,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059300,경기도 시흥시 정왕3동,경기도,시흥시,정왕3동
병원,16609199,새로운치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-432-5755,경기 시흥시 정왕동 1861-1,경기 시흥시 정왕대로 56,126.72326290060889,37.354588887332156,http://place.map.kakao.com/16609199,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059300,경기도 시흥시 정왕3동,경기도,시흥시,정왕3동
병원,538847651,서울바로봄치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-505-2828,경기 시흥시 정왕동 1861-6,경기 시흥시 옥구상가2길 3,126.7244198,37.35368335,http://place.map.kakao.com/538847651,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059300,경기도 시흥시 정왕3동,경기도,시흥시,정왕3동
병원,14745653,속사랑내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-496-8737,경기 시흥시 정왕동 1861-1,경기 시흥시 정왕대로 56,126.7230415,37.35463612,http://place.map.kakao.com/14745653,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059300,경기도 시흥시 정왕3동,경기도,시흥시,정왕3동
병원,10527881,시화성모의원,"의료,건강 > 병원 > 일반의원",기타,HP8,031-434-1119,경기 시흥시 정왕동 1859-18,경기 시흥시 중심상가로 47,126.7235507,37.35243521,http://place.map.kakao.com/10527881,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059300,경기도 시흥시 정왕3동,경기도,시흥시,정왕3동
병원,10667676,시화윤내과의원,"의료,건강 > 병원 > 내과",내과,HP8,031-431-4073,경기 시흥시 정왕동 1861-6,경기 시흥시 옥구상가2길 3,126.7243689198402,37.35369404808716,http://place.map.kakao.com/10667676,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059300,경기도 시흥시 정왕3동,경기도,시흥시,정왕3동
병원,26378995,시흥수이비인후과의원,"의료,건강 > 병원 > 이비인후과",내과,HP8,031-433-8366,경기 시흥시 정왕동 1861-7,경기 시흥시 정왕대로 74,126.72465746501302,37.353494692353046,http://place.map.kakao.com/26378995,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059300,경기도 시흥시 정왕3동,경기도,시흥시,정왕3동
병원,24245057,에덴치과의원,"의료,건강 > 병원 > 치과",치과,HP8,031-8041-8275,경기 시흥시 정왕동 2210,경기 시흥시 오이도로 21,126.70157,37.34639538,http://place.map.kakao.com/24245057,4139013200,경기도 시흥시 정왕동,경기도,시흥시,정왕동,,4139059300,경기도 시흥시 정왕3동,경기도,시흥시,정왕3동
