개방자치단체코드,관리번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점,학교급
4010000,202640100000902954,A-1115,방범용,기타,경기도 시흥시 은행동 559-4,,경기도 시흥시 은행동 559-4,37.4391272,126.793692,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902955,A-1116,방범용,기타,경기도 시흥시 장곡동 439-9,,경기도 시흥시 장곡동 439-9,37.3835969,126.7871266,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902956,A-1117,방범용,기타,경기도 시흥시 정왕동 2314-36,,경기도 시흥시 정왕동 2314-36,37.3540734,126.7467222,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902957,A-1118,방범용,기타,경기도 시흥시 미산동 360-4,,경기도 시흥시 미산동 360-4,37.4207914,126.7946624,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902958,A-1119,방범용,기타,경기도 시흥시 미산동 375-4,,경기도 시흥시 미산동 375-4,37.4180722,126.7951891,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902959,A-1120,방범용,기타,경기도 시흥시 도창동 383-11,,경기도 시흥시 도창동 383-11,37.4105226,126.8157932,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902960,A-1121,방범용,기타,경기도 시흥시 월곶동 455-1,,경기도 시흥시 월곶동 455-1,37.3791752,126.7621928,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902961,A-1122,방범용,기타,경기도 시흥시 계수동 148-3,,경기도 시흥시 계수동 148-3,37.4538678,126.81988,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902962,A-1123,방범용,기타,목감초교,,경기도 시흥시 논곡동 160-37,37.3861971,126.859347,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,초등학교
4010000,202640100000902963,A-1124,방범용,기타,경기도 시흥시 월곶동 1047,,경기도 시흥시 월곶동 1047,37.3857283,126.7407943,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902964,A-1125,방범용,기타,시립신천어린이집,,경기도 시흥시 신천동 763-9,37.4373547,126.7854103,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902965,A-1126,방범용,기타,큰별어린이집,,경기도 시흥시 장곡동 793-2,37.3821964,126.7815536,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902966,A-1127,방범용,기타,세종유치원,,경기도 시흥시 장곡동 807,37.3774853,126.7825541,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902967,A-1128,방범용,기타,경기도 시흥시 은행동 109-133,,경기도 시흥시 은행동 109-133,37.4371476,126.7935166,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902968,A-1129,방범용,기타,경기도 시흥시 거모동 1658-24,,경기도 시흥시 거모동 1658-24,37.3398917,126.7843464,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902969,A-1130,방범용,기타,경기도 시흥시 거모동 1669-23,,경기도 시흥시 거모동 1669-23,37.3395959,126.7839027,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902970,A-1131,방범용,기타,경기도 시흥시 거모동 1669-8,,경기도 시흥시 거모동 1669-8,37.3394941,126.7844073,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902971,A-1132,방범용,기타,경기도 시흥시 목감동 260-26,,경기도 시흥시 목감동 260-26,37.383427,126.8664865,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902972,A-1133,방범용,기타,경기도 시흥시 조남동 222-6,,경기도 시흥시 조남동 222-6,37.3798205,126.8565014,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902973,A-1134,방범용,기타,경기도 시흥시 논곡동 259,,경기도 시흥시 논곡동 259,37.3945853,126.853209,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902974,A-1135,방범용,기타,경기도 시흥시 정왕동 1884-4,,경기도 시흥시 정왕동 1884-4,37.3628438,126.7294661,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902975,A-1136,방범용,기타,경기도 시흥시 거모동 267-5,,경기도 시흥시 거모동 267-5,37.3635993,126.7738693,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902976,A-1137,방범용,기타,경기도 시흥시 정왕동 876-315,,경기도 시흥시 정왕동 876-315,37.3510624,126.7400839,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902977,A-1138,방범용,기타,경기도 시흥시 신천동 595-147,,경기도 시흥시 신천동 595-147,37.4431525,126.7695642,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902978,A-1139,방범용,기타,경기도 시흥시 포동 99-1,,경기도 시흥시 포동 99-1,37.4075017,126.7736839,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902979,A-1140,방범용,기타,경기도 시흥시 도창동 306,,경기도 시흥시 도창동 306,37.4071845,126.8190761,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902980,A-1141,방범용,기타,경기도 시흥시 죽율동 84-10,,경기도 시흥시 죽율동 84-10,37.3514808,126.7626058,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902981,A-1142,방범용,기타,경기도 시흥시 월곶동 167-16,,경기도 시흥시 월곶동 167-16,37.3821157,126.7651041,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902982,A-1143,방범용,기타,경기도 시흥시 매화동 368-8,,경기도 시흥시 매화동 368-8,37.4175626,126.8098693,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902983,A-1144,방범용,기타,경기도 시흥시 거모동 1660-8,,경기도 시흥시 거모동 1660-8,37.3401929,126.7854763,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902984,A-1145,방범용,기타,경기도 시흥시 정왕동 1078-12,,경기도 시흥시 정왕동 1078-12,37.3460114,126.6926672,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902985,A-1146,방범용,기타,경기도 시흥시 대야동 289-39,,경기도 시흥시 대야동 289-39,37.4501384,126.7931725,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902986,A-1147,방범용,기타,경기도 시흥시 신천동 769,,경기도 시흥시 신천동 769,37.4389514,126.7869966,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902987,A-1148,방범용,기타,경기도 시흥시 거모동 642-2,,경기도 시흥시 거모동 642-2,37.3582322,126.7718133,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902988,A-1149,방범용,기타,경기도 시흥시 정왕동 1586-4,,경기도 시흥시 정왕동 1586-4,37.3427332,126.7452288,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902989,A-1150,방범용,기타,경기도 시흥시 신천동 846-30,,경기도 시흥시 신천동 846-30,37.4366697,126.7832961,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902990,A-1151,방범용,기타,경기도 시흥시 정왕동 1519-6,,경기도 시흥시 정왕동 1519-6,37.3423423,126.7530973,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902991,A-1152,방범용,기타,경기도 시흥시 대야동 491-44,,경기도 시흥시 대야동 491-44,37.4435072,126.7878691,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902992,A-1153,방범용,기타,경기도 시흥시 대야동 468-12,,경기도 시흥시 대야동 468-12,37.4454628,126.7898102,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902993,A-1154,방범용,기타,경기도 시흥시 대야동 488-33,,경기도 시흥시 대야동 488-33,37.4440245,126.7886828,양방향,N,N,N,,2018,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902994,A-1155,방범용,기타,배곧파출소 광장 및 공영주차장,,경기도 시흥시 배곧동 209,37.3671464,126.7302801,양방향,N,N,N,,2017,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902995,A-1156,방범용,기타,배곧파출소 광장 및 공영주차장,,경기도 시흥시 배곧동 211,37.3669942,126.7300333,양방향,N,N,N,,2017,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902996,A-1157,방범용,기타,숲속향기공원,,경기도 시흥시 배곧동 11,37.3830151,126.7327479,양방향,N,N,N,,2017,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902997,A-1158,방범용,기타,물맞이공원,,경기도 시흥시 배곧동 62,37.375554,126.7340801,양방향,N,N,N,,2017,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902998,A-1159,방범용,기타,물맞이공원,,경기도 시흥시 배곧동 62,37.3751635,126.7349995,양방향,N,N,N,,2017,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000902999,A-1160,방범용,기타,배곧 로얄팰리스4차 광장,,경기도 시흥시 배곧동 196-3,37.3690899,126.7282833,양방향,N,N,N,,2017,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000903000,A-1161,방범용,기타,배곧 로얄팰리스6차 광장,,경기도 시흥시 배곧동 228-1,37.3674685,126.7279274,양방향,N,N,N,,2017,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000903001,A-1162,방범용,기타,배곧갈대하늘공원,,경기도 시흥시 배곧동 290,37.3598483,126.7092305,양방향,N,N,N,,2017,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000903002,A-1163,방범용,기타,옥구공원,,경기도 시흥시 배곧동 283,37.3573823,126.7133115,양방향,N,N,N,,2017,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000903003,A-1164,방범용,기타,배곧 로얄팰리스1차 오피스텔 광장,,경기도 시흥시 배곧동 296,37.3586417,126.7074098,양방향,N,N,N,,2017,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000903004,A-1165,방범용,기타,배곧 로얄팰리스 테크노 1차 광장,,경기도 시흥시 배곧동 299-3,37.3566691,126.7063248,양방향,N,N,N,,2017,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000903005,A-1166,방범용,기타,배곧해솔초 뒤 산책로,,경기도 시흥시 배곧동 259,37.3596314,126.7184261,양방향,N,N,N,,2017,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000903006,A-1167,방범용,기타,경기도 시흥시 매화동 379-3,,경기도 시흥시 매화동 379-3,37.4174387,126.8080712,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000903007,A-1168,방범용,기타,경기도 시흥시 매화동 452-29,,경기도 시흥시 매화동 452-29,37.4139815,126.8076459,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000903008,A-1169,방범용,기타,경기도 시흥시 매화동 221-45,,경기도 시흥시 매화동 221-45,37.4163641,126.8116129,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000903009,A-1170,방범용,기타,경기도 시흥시 매화동 263-7,,경기도 시흥시 매화동 263-7,37.4145915,126.815495,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:24,
4010000,202640100000903010,A-1171,방범용,기타,경기도 시흥시 신천동 733-5,,경기도 시흥시 신천동 733-5,37.4393209,126.7851343,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903011,A-1172,방범용,기타,경기도 시흥시 신천동 815-2,,경기도 시흥시 신천동 815-2,37.4385092,126.7764947,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903012,A-1173,방범용,기타,경기도 시흥시 은행동 249-13,,경기도 시흥시 은행동 249-13,37.4330166,126.8094837,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903013,A-1174,방범용,기타,경기도 시흥시 은행동 250-51,,경기도 시흥시 은행동 250-51,37.4339889,126.7955231,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903014,A-1175,방범용,기타,경기도 시흥시 은행동 250-25,,경기도 시흥시 은행동 250-25,37.4331746,126.7962569,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903015,A-1176,방범용,기타,경기도 시흥시 은행동 275-1,,경기도 시흥시 은행동 275-1,37.4324093,126.7970841,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903016,A-1177,방범용,기타,경기도 시흥시 신천동 889-13,,경기도 시흥시 신천동 889-13,37.4299228,126.7919384,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903017,A-1178,방범용,기타,경기도 시흥시 신천동 415-6,,경기도 시흥시 신천동 415-6,37.4438752,126.7786582,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903018,A-1179,방범용,기타,경기도 시흥시 신천동 415-15,,경기도 시흥시 신천동 415-15,37.4430085,126.7787145,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903019,A-1180,방범용,기타,경기도 시흥시 신천동 843-22,,경기도 시흥시 신천동 843-22,37.4368461,126.7820462,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903020,A-1181,방범용,기타,경기도 시흥시 신천동 747,,경기도 시흥시 신천동 747,37.4418976,126.779687,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903021,A-1182,방범용,기타,경기도 시흥시 대야동 487-6,,경기도 시흥시 대야동 487-6,37.4446363,126.7870019,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903022,A-1183,방범용,기타,경기도 시흥시 매화동 322-5,,경기도 시흥시 매화동 322-5,37.4150778,126.8098069,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903023,A-1184,방범용,기타,경기도 시흥시 매화동 443-3,,경기도 시흥시 매화동 443-3,37.4167076,126.807173,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903024,A-1185,방범용,기타,경기도 시흥시 신천동 446-1,,경기도 시흥시 신천동 446-1,37.4400038,126.7767899,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903025,A-1186,방범용,기타,경기도 시흥시 신천동 773-4,,경기도 시흥시 신천동 773-4,37.4378401,126.7877752,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903026,A-1187,방범용,기타,경기도 시흥시 신천동 725-3,,경기도 시흥시 신천동 725-3,37.4422026,126.7806046,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903027,A-1188,방범용,기타,경기도 시흥시 신천동 737-5,,경기도 시흥시 신천동 737-5,37.4401955,126.7853268,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903028,A-1189,방범용,기타,경기도 시흥시 대야동 497-14,,경기도 시흥시 대야동 497-14,37.4429997,126.7858311,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903029,A-1190,방범용,기타,경기도 시흥시 대야동 499-18,,경기도 시흥시 대야동 499-18,37.4425259,126.7864316,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903030,A-1191,방범용,기타,경기도 시흥시 신천동 314-63,,경기도 시흥시 신천동 314-63,37.4424417,126.7806943,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903031,A-1192,방범용,기타,경기도 시흥시 신천동 708-12,,경기도 시흥시 신천동 708-12,37.441296,126.785056,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903032,A-1193,방범용,기타,(대흥중),,경기도 시흥시 대야동 461-16,37.4479919,126.7872347,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903033,A-1194,방범용,기타,경기도 시흥시 대야동 440,,경기도 시흥시 대야동 440,37.4492736,126.7895821,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903034,A-1195,방범용,기타,경기도 시흥시 대야동 342-3,,경기도 시흥시 대야동 342-3,37.4496312,126.7912532,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903035,A-1196,방범용,기타,행복한도담 어린이집,,경기도 시흥시 대야동 441-13,37.4486387,126.7913169,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903036,A-1197,방범용,기타,경기도 시흥시 정왕동 1198-1,,경기도 시흥시 정왕동 1190-1,37.346377,126.7508117,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903037,A-1198,방범용,기타,경기도 시흥시 정왕동 2323-4,,경기도 시흥시 정왕동 1198-1,37.3447998,126.7510612,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903038,A-1199,방범용,기타,경기도 시흥시 정왕동 2322-1,,경기도 시흥시 정왕동 2323-4,37.3515674,126.7444797,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903039,A-1200,방범용,기타,경기도 시흥시 정왕동 2298-1,,경기도 시흥시 정왕동 2322-1,37.3523341,126.7432014,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903040,A-1201,방범용,기타,경기도 시흥시 정왕동 1206-9,,경기도 시흥시 정왕동 2298-1,37.3539541,126.7401168,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903041,A-1202,방범용,기타,경기도 시흥시 정왕동 1419-10,,경기도 시흥시 정왕동 1206-9,37.3463037,126.7468893,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903042,A-1203,방범용,기타,경기도 시흥시 정왕동 2008-7,,경기도 시흥시 정왕동 1419-10,37.3384962,126.7520661,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903043,A-1204,방범용,기타,경기도 시흥시 정왕동 2001-7,,경기도 시흥시 정왕동 2008-7,37.3436134,126.688116,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903044,A-1205,방범용,기타,경기도 시흥시 거모동 1751-8,,경기도 시흥시 정왕동 2001-7,37.3454155,126.6887788,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903045,A-1206,방범용,기타,경기도 시흥시 거모동 1763-13,,경기도 시흥시 거모동 1751-8,37.3422183,126.7837836,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903046,A-1207,방범용,기타,경기도 시흥시 거모동 1766-3,,경기도 시흥시 거모동 1763-13,37.3427063,126.7862473,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
4010000,202640100000903047,A-1208,방범용,기타,경기도 시흥시 거모동 1628-79,,경기도 시흥시 거모동 1766-3,37.3424396,126.7883664,양방향,N,N,N,,2019,2025-12-31,Y,경기도 시흥시청,031-310-6763,2026-01-22,I,2026-05-15 18:45:47,2026-03-09 15:57:25,
