개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점,학교급
4010000,202640100000801234,경기도 시흥시,,경기도 시흥시 정왕동 796-11,생활방범,4,200,360도,30,201712,031-310-6763,37.351372,126.7459395,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801235,경기도 시흥시,,경기도 시흥시 정왕동 1824-6,생활방범,4,200,360도,30,201712,031-310-6763,37.34790871,126.7458633,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801236,경기도 시흥시,,경기도 시흥시 정왕동 1419,생활방범,5,200,360도,30,201712,031-310-6763,37.33959561,126.7525682,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801237,경기도 시흥시,,경기도 시흥시 정왕동 1564-5,생활방범,4,200,360도,30,201712,031-310-6763,37.34224848,126.7488448,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801238,경기도 시흥시,,경기도 시흥시 정왕동 1580-1,생활방범,4,200,360도,30,201712,031-310-6763,37.34488769,126.7440291,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801239,경기도 시흥시,,경기도 시흥시 정왕동 1618,생활방범,4,200,360도,30,201712,031-310-6763,37.34522651,126.743325,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801240,경기도 시흥시,,경기도 시흥시 정왕동 1364,생활방범,4,200,360도,30,201712,031-310-6763,37.33733812,126.7256719,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801241,경기도 시흥시,,경기도 시흥시 정왕동 1697,생활방범,4,200,360도,30,201712,031-310-6763,37.33594195,126.7047072,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801242,경기도 시흥시,,경기도 시흥시 정왕동 2023-7,생활방범,4,200,360도,30,201712,031-310-6763,37.34214509,126.6895879,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801243,경기도 시흥시,,경기도 시흥시 정왕동 2013-2,생활방범,3,200,360도,30,201712,031-310-6763,37.34376501,126.6904945,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801244,경기도 시흥시,,경기도 시흥시 능곡동 565,생활방범,3,200,360도,30,201712,031-310-6763,37.37180898,126.8139186,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801245,경기도 시흥시,,경기도 시흥시 장곡동 798-1,생활방범,3,200,360도,30,201712,031-310-6763,37.38071469,126.7801201,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801246,경기도 시흥시,,경기도 시흥시 은행동 367-2,생활방범,3,200,360도,30,201712,031-310-6763,37.42468045,126.7951663,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801247,경기도 시흥시,,경기도 시흥시 정왕동 1855-21,생활방범,4,200,360도,30,201712,031-310-6763,37.35146616,126.7223701,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801248,경기도 시흥시,,경기도 시흥시 정왕동 1889-1,생활방범,4,200,360도,30,201712,031-310-6763,37.361235,126.7369485,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801249,경기도 시흥시,,경기도 시흥시 정왕동 1553-7,생활방범,4,200,360도,30,201712,031-310-6763,37.34070492,126.7550009,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801250,경기도 시흥시,,경기도 시흥시 정왕동 1596-13,생활방범,4,200,360도,30,201712,031-310-6763,37.34268799,126.7443389,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801251,경기도 시흥시,,경기도 시흥시 은행동 289-11,생활방범,4,200,360도,30,201712,031-310-6763,37.43143584,126.7944719,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801252,경기도 시흥시,,경기도 시흥시 거모동 1726-9,생활방범,3,200,360도,30,201712,031-310-6763,37.34651255,126.7843518,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801253,경기도 시흥시,,경기도 시흥시 신천동 781-9,생활방범,3,200,360도,30,201712,031-310-6763,37.43781176,126.7899239,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801254,경기도 시흥시,,경기도 시흥시 계수동 482-5,생활방범,3,200,360도,30,201712,031-310-6763,37.44988699,126.8057776,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:04,
4010000,202640100000801255,경기도 시흥시,,경기도 시흥시 신천동 587-18,생활방범,3,200,360도,30,201712,031-310-6763,37.4440794,126.7752114,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801256,경기도 시흥시,,경기도 시흥시 신천동 586-72,생활방범,3,200,360도,30,201712,031-310-6763,37.43999939,126.775412,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801257,경기도 시흥시,,경기도 시흥시 방산동 137-3,생활방범,3,200,360도,30,201712,031-310-6763,37.42570686,126.7783794,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801258,경기도 시흥시,,경기도 시흥시 미산동 358-5,생활방범,4,200,360도,30,201712,031-310-6763,37.41925742,126.7955008,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801259,경기도 시흥시,,경기도 시흥시 미산동 317-12,생활방범,3,200,360도,30,201712,031-310-6763,37.41792177,126.7932978,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801260,경기도 시흥시,,경기도 시흥시 안현동 358-20,생활방범,3,200,360도,30,201712,031-310-6763,37.42923877,126.8119722,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801261,경기도 시흥시,,경기도 시흥시 도창동 187-2,생활방범,3,200,360도,30,201712,031-310-6763,37.40284517,126.8229591,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801262,경기도 시흥시,,경기도 시흥시 물왕동 23-2,생활방범,3,200,360도,30,201712,031-310-6763,37.3819866,126.841945,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801263,경기도 시흥시,,경기도 시흥시 거모동 1045-8,생활방범,4,200,360도,30,201712,031-310-6763,37.3526526,126.7759775,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801264,경기도 시흥시,,경기도 시흥시 군자동 480-6,생활방범,3,200,360도,30,201712,031-310-6763,37.36372204,126.7872611,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801265,경기도 시흥시,,경기도 시흥시 무지내 420-7,생활방범,3,200,360도,30,201712,031-310-6763,37.41359239,126.8441248,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801266,경기도 시흥시,,경기도 시흥시 무지내 221-3,생활방범,4,200,360도,30,201712,031-310-6763,37.42039133,126.8442232,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801267,경기도 시흥시,,경기도 시흥시 하중동 348-2,생활방범,3,200,360도,30,201712,031-310-6763,37.39970314,126.7965956,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801268,경기도 시흥시,,경기도 시흥시 월곶동 624-1,생활방범,4,200,360도,30,201712,031-310-6763,37.38588515,126.7516026,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801269,경기도 시흥시,,경기도 시흥시 월곶동 595-2,생활방범,3,200,360도,30,201712,031-310-6763,37.38406112,126.753516,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801270,경기도 시흥시,,경기도 시흥시 은행동 248-81,생활방범,3,200,360도,30,201712,031-310-6763,37.43492409,126.7972104,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801271,경기도 시흥시,,경기도 시흥시 조남동 327-8,생활방범,4,200,360도,30,201712,031-310-6763,37.37418585,126.859138,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801272,경기도 시흥시,,경기도 시흥시 정왕동 1879-5,생활방범,3,200,360도,30,201712,031-310-6763,37.36476447,126.7323763,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801273,경기도 시흥시,,경기도 시흥시 과림동 745-2,생활방범,3,200,360도,30,201712,031-310-6763,37.42705289,126.8363902,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801274,경기도 시흥시,,경기도 시흥시 무지내 165-1,생활방범,3,200,360도,30,201712,031-310-6763,37.42055178,126.8378869,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801275,경기도 시흥시,,경기도 시흥시 과림동 66-1,생활방범,3,200,360도,30,201712,031-310-6763,37.45534378,126.8328546,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801276,경기도 시흥시,,경기도 시흥시 하상동 238-7,생활방범,4,200,360도,30,201712,031-310-6763,37.39195934,126.8127356,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801277,경기도 시흥시,,경기도 시흥시 월곶동 991-32,생활방범,3,200,360도,30,201712,031-310-6763,37.3923563,126.7423629,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801278,경기도 시흥시,,경기도 시흥시 신천동 314-104,생활방범,3,200,360도,30,201712,031-310-6763,37.44305827,126.7819047,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801279,경기도 시흥시,,경기도 시흥시 정왕동 2250-11,생활방범,5,200,360도,30,201712,031-310-6763,37.35834383,126.7529265,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801280,경기도 시흥시,,경기도 시흥시 정왕동 1814-4,생활방범,4,200,360도,30,201712,031-310-6763,37.34924991,126.7436895,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801281,경기도 시흥시,,경기도 시흥시 능곡동 825,생활방범,3,200,360도,30,201712,031-310-6763,37.3620403,126.8155165,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801282,경기도 시흥시,,경기도 시흥시 거모동 1744-17,생활방범,3,200,360도,30,201712,031-310-6763,37.34384891,126.7833153,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801283,경기도 시흥시,,경기도 시흥시 거모동 1636-4,생활방범,3,200,360도,30,201712,031-310-6763,37.34064629,126.786111,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801284,경기도 시흥시,,경기도 시흥시 정왕동 1621-7,생활방범,4,200,360도,30,201712,031-310-6763,37.34500693,126.7405741,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801285,경기도 시흥시,,경기도 시흥시 능곡동 588,생활방범,3,200,360도,30,201712,031-310-6763,37.37171472,126.8160676,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801286,경기도 시흥시,,경기도 시흥시 하상동 산2,생활방범,4,200,360도,30,201712,031-310-6763,37.39496493,126.8106198,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801287,경기도 시흥시,,경기도 시흥시 거모동 산 62-4,생활방범,4,200,360도,30,201712,031-310-6763,37.35884053,126.7777966,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801288,경기도 시흥시,,경기도 시흥시 정왕동 924-13,생활방범,3,200,360도,30,201712,031-310-6763,37.34782791,126.693651,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801289,경기도 시흥시,,경기도 시흥시 정왕동 924-13,생활방범,3,200,360도,30,201712,031-310-6763,37.34647849,126.6936626,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801290,경기도 시흥시,,경기도 시흥시 정왕동 924-13,생활방범,3,200,360도,30,201712,031-310-6763,37.34544562,126.6941197,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801291,경기도 시흥시,,경기도 시흥시 정왕동 924-13,생활방범,3,200,360도,30,201712,031-310-6763,37.34474889,126.6934037,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801292,경기도 시흥시,,경기도 시흥시 정왕동 924-13,생활방범,3,200,360도,30,201712,031-310-6763,37.34495515,126.6944941,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801293,경기도 시흥시,,경기도 시흥시 정왕동 924-13,생활방범,3,200,360도,30,201712,031-310-6763,37.3440168,126.695293,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801294,경기도 시흥시,,경기도 시흥시 정왕동 924-13,생활방범,3,200,360도,30,201712,031-310-6763,37.34365075,126.6961058,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801295,경기도 시흥시,,경기도 시흥시 정왕동 924-13,생활방범,3,200,360도,30,201712,031-310-6763,37.34267315,126.6957574,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801296,경기도 시흥시,,경기도 시흥시 정왕동 924-13,생활방범,3,200,360도,30,201712,031-310-6763,37.3419427,126.6948697,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801297,경기도 시흥시,,경기도 시흥시 정왕동 924-13,생활방범,3,200,360도,30,201712,031-310-6763,37.34165526,126.6941572,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801298,경기도 시흥시,,경기도 시흥시 정왕동 924-13,생활방범,3,200,360도,30,201712,031-310-6763,37.34270243,126.6940509,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801299,경기도 시흥시,,경기도 시흥시 정왕동 924-13,생활방범,3,200,360도,30,201712,031-310-6763,37.3431019,126.6935822,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801300,경기도 시흥시,,경기도 시흥시 정왕동 924-13,생활방범,3,200,360도,30,201712,031-310-6763,37.34347667,126.6967218,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801301,경기도 시흥시,,경기도 시흥시 정왕동 924-13,생활방범,3,200,360도,30,201712,031-310-6763,37.34209688,126.6960175,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801302,경기도 시흥시,,경기도 시흥시 정왕동 924-13,생활방범,3,200,360도,30,201712,031-310-6763,37.34090488,126.6949913,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801303,경기도 시흥시,,경기도 시흥시 정왕동 924-13,생활방범,3,200,360도,30,201712,031-310-6763,37.33971535,126.6958396,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801304,경기도 시흥시,,경기도 시흥시 정왕동 1089-1,생활방범,3,200,360도,30,201812,031-310-6763,37.34729701,126.6935366,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801305,경기도 시흥시,,경기도 시흥시 정왕동 1089-1,생활방범,3,200,360도,30,201812,031-310-6763,37.34705975,126.6932074,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801306,경기도 시흥시,,경기도 시흥시 정왕동 2202-6,생활방범,2,200,360도,30,201812,031-310-6763,37.33425894,126.6880206,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801307,경기도 시흥시,,경기도 시흥시 정왕동 2202-6,생활방범,4,200,360도,30,201812,031-310-6763,37.33471638,126.6896739,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801308,경기도 시흥시,,경기도 시흥시 정왕동 2202-6,생활방범,3,200,360도,30,201812,031-310-6763,37.33498311,126.6904789,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801309,경기도 시흥시,,경기도 시흥시 정왕동 2202-6,생활방범,3,200,360도,30,201812,031-310-6763,37.33531032,126.6907104,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801310,경기도 시흥시,,경기도 시흥시 정왕동 2202-6,생활방범,3,200,360도,30,201812,031-310-6763,37.33583759,126.6907597,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:05,
4010000,202640100000801311,경기도 시흥시,,경기도 시흥시 정왕동 2202-6,생활방범,3,200,360도,30,201812,031-310-6763,37.33455614,126.6913234,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801312,경기도 시흥시,,경기도 시흥시 정왕동 2688-4,생활방범,3,200,360도,30,201712,031-310-6763,37.32842935,126.6753122,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801313,경기도 시흥시,,경기도 시흥시 정왕동 2684,생활방범,3,200,360도,30,201712,031-310-6763,37.32955729,126.6782449,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801314,경기도 시흥시,,경기도 시흥시 정왕동 2699,생활방범,4,200,360도,30,201712,031-310-6763,37.32784932,126.6770317,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801315,경기도 시흥시,,경기도 시흥시 정왕동 2689-2,생활방범,3,200,360도,30,201712,031-310-6763,37.3270201,126.6738231,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801316,경기도 시흥시,,경기도 시흥시 정왕동 2703-6,생활방범,4,200,360도,30,201712,031-310-6763,37.32527102,126.678303,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801317,경기도 시흥시,,경기도 시흥시 정왕동 2722,생활방범,2,200,360도,30,201712,031-310-6763,37.32247426,126.6765751,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801318,경기도 시흥시,,경기도 시흥시 정왕동 2726-6,생활방범,2,200,360도,30,201712,031-310-6763,37.32234497,126.6763727,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801319,경기도 시흥시,,경기도 시흥시 정왕동 2682-4,생활방범,3,200,360도,30,201712,031-310-6763,37.33154499,126.6806804,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801320,경기도 시흥시,,경기도 시흥시 정왕동 2684,생활방범,4,200,360도,30,201712,031-310-6763,37.33118477,126.678831,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801321,경기도 시흥시,,경기도 시흥시 정왕동 2706-12,생활방범,3,200,360도,30,201712,031-310-6763,37.32492131,126.6755765,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801322,경기도 시흥시,,경기도 시흥시 정왕동 SCT-011,생활방범,3,200,360도,30,201712,031-310-6763,37.32993342,126.6831777,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801323,경기도 시흥시,,경기도 시흥시 정왕동 2684-1,생활방범,4,200,360도,30,201712,031-310-6763,37.32876287,126.680152,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801324,경기도 시흥시,,경기도 시흥시 정왕동 2692,생활방범,3,200,360도,30,201712,031-310-6763,37.32876491,126.6850776,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801325,경기도 시흥시,,경기도 시흥시 정왕동 2706-5,생활방범,2,200,360도,30,201712,031-310-6763,37.3264124,126.6761733,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801326,경기도 시흥시,,경기도 시흥시 정왕동 2690(SCT-015),생활방범,4,200,360도,30,201712,031-310-6763,37.32695898,126.6831616,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801327,경기도 시흥시,,경기도 시흥시 정왕동 2698-1,생활방범,3,200,360도,30,201712,031-310-6763,37.32472955,126.6810745,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801328,경기도 시흥시,,경기도 시흥시 정왕동 2709-4,생활방범,4,200,360도,30,201712,031-310-6763,37.32622491,126.6843474,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801329,경기도 시흥시,,경기도 시흥시 정왕동 2690,생활방범,4,200,360도,30,201712,031-310-6763,37.32260242,126.6837032,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801330,경기도 시흥시,,경기도 시흥시 정왕동 2729,생활방범,3,200,360도,30,201712,031-310-6763,37.32147093,126.678185,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801331,경기도 시흥시,,경기도 시흥시 정왕동 2724-1,생활방범,2,200,360도,30,201712,031-310-6763,37.32121573,126.6792713,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801332,경기도 시흥시,,경기도 시흥시 정왕동 2727,생활방범,2,200,360도,30,201712,031-310-6763,37.32087079,126.6795414,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801333,경기도 시흥시,,경기도 시흥시 정왕동 2731-4,생활방범,3,200,360도,30,201712,031-310-6763,37.32058184,126.6802441,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801334,경기도 시흥시,,경기도 시흥시 정왕동 2692-2,생활방범,4,200,360도,30,201712,031-310-6763,37.32809632,126.6861521,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801335,경기도 시흥시,,경기도 시흥시 정왕동 2713,생활방범,4,200,360도,30,201712,031-310-6763,37.3254135,126.6905106,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801336,경기도 시흥시,,경기도 시흥시 정왕동 2712,생활방범,4,200,360도,30,201712,031-310-6763,37.32360304,126.685374,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801337,경기도 시흥시,,경기도 시흥시 정왕동 2713-5,생활방범,4,200,360도,30,201712,031-310-6763,37.32221744,126.6873739,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801338,경기도 시흥시,,경기도 시흥시 정왕동 2732-1,생활방범,3,200,360도,30,201712,031-310-6763,37.32194505,126.6912684,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801339,경기도 시흥시,,경기도 시흥시 정왕동 2737-1,생활방범,2,200,360도,30,201712,031-310-6763,37.32105366,126.6931572,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801340,경기도 시흥시,,경기도 시흥시 정왕동 2634,생활방범,4,200,360도,30,201712,031-310-6763,37.33168956,126.6894786,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801341,경기도 시흥시,,경기도 시흥시 정왕동 2634,생활방범,3,200,360도,30,201712,031-310-6763,37.33027759,126.68832,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801342,경기도 시흥시,,경기도 시흥시 정왕동 2644,생활방범,4,200,360도,30,201712,031-310-6763,37.32884189,126.694049,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801343,경기도 시흥시,,경기도 시흥시 정왕동 2645-1,생활방범,4,200,360도,30,201712,031-310-6763,37.32745351,126.69267,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801344,경기도 시흥시,,경기도 시흥시 정왕동 205-1045,생활방범,2,200,360도,30,201712,031-310-6763,37.32611989,126.6983994,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801345,경기도 시흥시,,경기도 시흥시 정왕동 2598-2,생활방범,2,200,360도,30,201712,031-310-6763,37.32616336,126.6986171,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801346,경기도 시흥시,,경기도 시흥시 정왕동 2605-3,생활방범,3,200,360도,30,201712,031-310-6763,37.32513538,126.7033686,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801347,경기도 시흥시,,경기도 시흥시 정왕동 2606-3,생활방범,4,200,360도,30,201712,031-310-6763,37.32261996,126.7043274,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801348,경기도 시흥시,,경기도 시흥시 정왕동 2650-4,생활방범,3,200,360도,30,201712,031-310-6763,37.32247044,126.7007782,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801349,경기도 시흥시,,경기도 시흥시 정왕동 2609-6,생활방범,2,200,360도,30,201712,031-310-6763,37.32199578,126.7102321,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801350,경기도 시흥시,,경기도 시흥시 정왕동 2611-2,생활방범,2,200,360도,30,201712,031-310-6763,37.32140221,126.7092761,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801351,경기도 시흥시,,경기도 시흥시 정왕동 2657-5,생활방범,3,200,360도,30,201712,031-310-6763,37.31924892,126.7057875,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801352,경기도 시흥시,,경기도 시흥시 정왕동 2657-4,생활방범,2,200,360도,30,201712,031-310-6763,37.31861968,126.7067989,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801353,경기도 시흥시,,경기도 시흥시 정왕동 2746-4,생활방범,3,200,360도,30,201712,031-310-6763,37.32015353,126.6983443,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801354,경기도 시흥시,,경기도 시흥시 정왕동 2746-4,생활방범,3,200,360도,30,201712,031-310-6763,37.32017265,126.6953262,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801355,경기도 시흥시,,경기도 시흥시 정왕동 1770-12,생활방범,3,200,360도,30,201712,031-310-6763,37.3188971,126.6971103,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801356,경기도 시흥시,,경기도 시흥시 정왕동 2761,생활방범,4,200,360도,30,201712,031-310-6763,37.31922639,126.6981627,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
4010000,202640100000801357,경기도 시흥시,,경기도 시흥시 정왕동 2801-5,생활방범,3,200,360도,30,201712,031-310-6763,37.31900031,126.6938888,2026-01-20,I,2026-05-15 18:45:39,2026-03-09 15:20:06,
